X,Y,naturraum,PBEZ.x,POT,PUT,sand,clay,silt,precipitation,temperature,elevation,slope,evi,lai,ndvi,tpimin,tpimean,tpimax,Geology,Landuse,wetness.twi,ruggedness.TRI,range,T1_Gruppe,depth
568990.027015521,5487055.78591066,129,ISw-Al,9.0,25.0,10.2,21.3,68.5,682.975197739384,8.65176166779903,349.678332133285,3.32875661979069,0.401563763445092,2.84774105607074,0.689704861277513,0.110711525375364,0.144417218722253,0.178122912158729,14023,3,6.19619106923237,2.28630832358545,16,Känozoikum,17.0
568990.027015521,5487055.78591066,129,ISd-Bt,25.0,50.0,9.1,38.2,52.7,682.975197739384,8.65176166779903,349.678332133285,3.32875661979069,0.401563763445092,2.84774105607074,0.689704861277513,0.110711525375364,0.144417218722253,0.178122912158729,14023,3,6.19619106923237,2.28630832358545,25,Känozoikum,37.5
568990.027015521,5487055.78591066,129,IISd,50.0,100.0,6.8,53.1,40.1,682.975197739384,8.65176166779903,349.678332133285,3.32875661979069,0.401563763445092,2.84774105607074,0.689704861277513,0.110711525375364,0.144417218722253,0.178122912158729,14023,3,6.19619106923237,2.28630832358545,50,Känozoikum,75.0
568270.894291588,5491594.4594672,130,IAp,0.0,30.0,3.3,26.5,70.2,650.50980814281,8.76413753729734,323.191483101378,0.717889686787937,0.373954317133459,1.60408800813397,0.597046845938176,-0.245445206153109,-0.173616692030923,-0.101788169773355,14023,3,7.76962792033182,0.696215022477237,30,Känozoikum,15.0
568270.894291588,5491594.4594672,130,ISw-M1,30.0,50.0,3.2,29.0,67.8,650.50980814281,8.76413753729734,323.191483101378,0.717889686787937,0.373954317133459,1.60408800813397,0.597046845938176,-0.245445206153109,-0.173616692030923,-0.101788169773355,14023,3,7.76962792033182,0.696215022477237,20,Känozoikum,40.0
568270.894291588,5491594.4594672,130,ISw-M2,50.0,150.0,3.4,26.5,70.2,650.50980814281,8.76413753729734,323.191483101378,0.717889686787937,0.373954317133459,1.60408800813397,0.597046845938176,-0.245445206153109,-0.173616692030923,-0.101788169773355,14023,3,7.76962792033182,0.696215022477237,100,Känozoikum,100.0
568270.894291588,5491594.4594672,130,IIelCv,160.0,200.0,29.5,30.1,40.4,650.50980814281,8.76413753729734,323.191483101378,0.717889686787937,0.373954317133459,1.60408800813397,0.597046845938176,-0.245445206153109,-0.173616692030923,-0.101788169773355,14023,3,7.76962792033182,0.696215022477237,40,Känozoikum,180.0
569169.88380565,5492203.48642897,130,IAp,0.0,23.0,4.6,26.7,68.6,646.762663589504,8.73618923721075,321.897592793043,0.748028460666395,0.300531333730136,1.3459691219527,0.468950354897827,0.0075084945749931,0.0894590665172528,0.171409636776191,14023,2,7.86892855493902,0.526275292232734,23,Känozoikum,11.5
569169.88380565,5492203.48642897,130,IelCv,23.0,100.0,4.8,25.6,69.7,646.762663589504,8.73618923721075,321.897592793043,0.748028460666395,0.300531333730136,1.3459691219527,0.468950354897827,0.0075084945749931,0.0894590665172528,0.171409636776191,14023,2,7.86892855493902,0.526275292232734,77,Känozoikum,61.5
571259.844344807,5485195.66092906,129,IAch,0.0,25.0,13.8,19.4,66.7,636.284395155766,8.94494753202791,241.009959253651,1.23318789161843,0.374551122306162,1.43004689166782,0.584612999644117,-0.34509927420706,-0.0877933291015268,0.169512599767067,14023,2,7.07850474060789,0.92729052175287,25,Känozoikum,12.5
571259.844344807,5485195.66092906,129,IaMc_1.Probe,25.0,40.0,14.2,21.4,64.4,636.284395155766,8.94494753202791,241.009959253651,1.23318789161843,0.374551122306162,1.43004689166782,0.584612999644117,-0.34509927420706,-0.0877933291015268,0.169512599767067,14023,2,7.07850474060789,0.92729052175287,15,Känozoikum,32.5
571259.844344807,5485195.66092906,129,IaMc_2.Probe,40.0,100.0,13.6,19.5,66.9,636.284395155766,8.94494753202791,241.009959253651,1.23318789161843,0.374551122306162,1.43004689166782,0.584612999644117,-0.34509927420706,-0.0877933291015268,0.169512599767067,14023,2,7.07850474060789,0.92729052175287,60,Känozoikum,70.0
571259.844344807,5485195.66092906,129,IIaMc,100.0,150.0,22.6,22.0,55.3,636.284395155766,8.94494753202791,241.009959253651,1.23318789161843,0.374551122306162,1.43004689166782,0.584612999644117,-0.34509927420706,-0.0877933291015268,0.169512599767067,14023,2,7.07850474060789,0.92729052175287,50,Känozoikum,125.0
566630.831655931,5491684.0907571,129,IAh,0.0,17.0,5.1,11.6,83.3,657.729930505788,8.7403325400573,333.117866843106,1.02945573447511,0.403275581101917,2.02818458864995,0.673439729354578,-0.982412972249101,-0.821909032795257,-0.661405107701084,14023,3,8.25134045160038,0.75602429222279,17,Känozoikum,8.5
566630.831655931,5491684.0907571,129,ISw-Al,17.0,47.0,2.9,15.9,81.1,657.729930505788,8.7403325400573,333.117866843106,1.02945573447511,0.403275581101917,2.02818458864995,0.673439729354578,-0.982412972249101,-0.821909032795257,-0.661405107701084,14023,3,8.25134045160038,0.75602429222279,30,Känozoikum,32.0
566630.831655931,5491684.0907571,129,IBt,47.0,90.0,2.7,35.3,61.9,657.729930505788,8.7403325400573,333.117866843106,1.02945573447511,0.403275581101917,2.02818458864995,0.673439729354578,-0.982412972249101,-0.821909032795257,-0.661405107701084,14023,3,8.25134045160038,0.75602429222279,43,Känozoikum,68.5
566630.831655931,5491684.0907571,129,IBv,90.0,110.0,2.5,32.4,65.3,657.729930505788,8.7403325400573,333.117866843106,1.02945573447511,0.403275581101917,2.02818458864995,0.673439729354578,-0.982412972249101,-0.821909032795257,-0.661405107701084,14023,3,8.25134045160038,0.75602429222279,20,Känozoikum,100.0
566630.831655931,5491684.0907571,129,IIelCv,110.0,150.0,1.75,16.0,80.0,657.729930505788,8.7403325400573,333.117866843106,1.02945573447511,0.403275581101917,2.02818458864995,0.673439729354578,-0.982412972249101,-0.821909032795257,-0.661405107701084,14023,3,8.25134045160038,0.75602429222279,40,Känozoikum,130.0
570129.563772252,5492143.73597351,130,IAp,0.0,28.0,2.2,15.0,82.7,633.223165984102,8.80349399700519,310.851654678916,0.723921750797333,0.32605955498448,1.21541825640304,0.479473117563752,0.0351255021165337,0.0820040752758031,0.128882649237889,14023,2,8.15693237462624,0.536132437333461,28,Känozoikum,14.0
570129.563772252,5492143.73597351,130,IBt,28.0,70.0,2.7,36.1,61.3,633.223165984102,8.80349399700519,310.851654678916,0.723921750797333,0.32605955498448,1.21541825640304,0.479473117563752,0.0351255021165337,0.0820040752758031,0.128882649237889,14023,2,8.15693237462624,0.536132437333461,42,Känozoikum,49.0
570129.563772252,5492143.73597351,130,IIelCv,85.0,100.0,1.5,20.7,77.8,633.223165984102,8.80349399700519,310.851654678916,0.723921750797333,0.32605955498448,1.21541825640304,0.479473117563752,0.0351255021165337,0.0820040752758031,0.128882649237889,14023,2,8.15693237462624,0.536132437333461,15,Känozoikum,92.5
570129.563772252,5492143.73597351,130,IBv,70.0,85.0,1.4,25.7,72.8,633.223165984102,8.80349399700519,310.851654678916,0.723921750797333,0.32605955498448,1.21541825640304,0.479473117563752,0.0351255021165337,0.0820040752758031,0.128882649237889,14023,2,8.15693237462624,0.536132437333461,15,Känozoikum,77.5
570769.340107525,5485656.26080631,129,IeAp,0.0,25.0,11.9,25.0,63.1,641.817515137844,8.9252316447482,338.752461089117,1.53192091268051,0.330951465029746,1.30061065931311,0.512069055717665,0.114548333754617,0.168814139040309,0.223079948803679,14023,2,6.70311683289887,1.72889775709848,25,Känozoikum,12.5
570769.340107525,5485656.26080631,129,IBv-eCv,25.0,63.0,8.6,27.9,63.5,641.817515137844,8.9252316447482,338.752461089117,1.53192091268051,0.330951465029746,1.30061065931311,0.512069055717665,0.114548333754617,0.168814139040309,0.223079948803679,14023,2,6.70311683289887,1.72889775709848,38,Känozoikum,44.0
571439.652392243,5492904.21197838,130,IAp,0.0,27.0,4.6,28.2,67.2,611.520966663378,8.86482667189201,301.363074414051,1.05508284373754,0.334276994448959,1.24720959656773,0.502140960668048,-0.124913522233618,-0.0837971647019339,-0.0426808093064866,14023,2,7.50145740560316,0.691961047320449,27,Känozoikum,13.5
571439.652392243,5492904.21197838,130,IBt,27.0,40.0,2.7,39.9,57.4,611.520966663378,8.86482667189201,301.363074414051,1.05508284373754,0.334276994448959,1.24720959656773,0.502140960668048,-0.124913522233618,-0.0837971647019339,-0.0426808093064866,14023,2,7.50145740560316,0.691961047320449,13,Känozoikum,33.5
573618.842253934,5493243.22357169,130,IAp,0.0,30.0,3.5,28.7,67.8,603.387123024063,8.89823107887123,287.379526216339,2.1192295029029,0.321588279914505,1.24121978575603,0.510737559763095,0.506775533651298,0.599420740022088,0.692065965475535,14023,2,7.22105130938909,1.89462358034452,30,Känozoikum,15.0
573618.842253934,5493243.22357169,130,IAxh-Bht1,30.0,50.0,2.8,34.3,62.9,603.387123024063,8.89823107887123,287.379526216339,2.1192295029029,0.321588279914505,1.24121978575603,0.510737559763095,0.506775533651298,0.599420740022088,0.692065965475535,14023,2,7.22105130938909,1.89462358034452,20,Känozoikum,40.0
573618.842253934,5493243.22357169,130,IAxh-Bht2,50.0,75.0,2.4,35.7,61.9,603.387123024063,8.89823107887123,287.379526216339,2.1192295029029,0.321588279914505,1.24121978575603,0.510737559763095,0.506775533651298,0.599420740022088,0.692065965475535,14023,2,7.22105130938909,1.89462358034452,25,Känozoikum,62.5
573618.842253934,5493243.22357169,130,IIelCk,75.0,100.0,2.8,21.7,75.5,603.387123024063,8.89823107887123,287.379526216339,2.1192295029029,0.321588279914505,1.24121978575603,0.510737559763095,0.506775533651298,0.599420740022088,0.692065965475535,14023,2,7.22105130938909,1.89462358034452,25,Känozoikum,87.5
573919.139748141,5493213.18955859,130,IeAp,0.0,20.0,21.3,33.9,44.7,604.931361512929,8.8980503930354,298.182982436894,1.38745310232111,0.31325575700891,1.19656228287653,0.491689580684058,-0.0390980678334164,-0.0219382782136465,-0.0047784867961948,14023,2,7.1733869524558,0.991907888229837,20,Känozoikum,10.0
573919.139748141,5493213.18955859,130,IreAp,20.0,30.0,21.7,32.6,45.7,604.931361512929,8.8980503930354,298.182982436894,1.38745310232111,0.31325575700891,1.19656228287653,0.491689580684058,-0.0390980678334164,-0.0219382782136465,-0.0047784867961948,14023,2,7.1733869524558,0.991907888229837,10,Känozoikum,25.0
573919.139748141,5493213.18955859,130,IIBv-eCv,30.0,50.0,37.7,40.2,22.2,604.931361512929,8.8980503930354,298.182982436894,1.38745310232111,0.31325575700891,1.19656228287653,0.491689580684058,-0.0390980678334164,-0.0219382782136465,-0.0047784867961948,14023,2,7.1733869524558,0.991907888229837,20,Känozoikum,40.0
575258.527916203,5491383.99723162,130,IAp,0.0,30.0,4.8,24.0,71.2,611.584848088893,8.84510184708381,307.883165038494,1.33169514894395,0.331926620168672,1.27753646502999,0.504268685048271,-0.174312080749548,-0.132247247481866,-0.0901824208336828,14023,2,7.39201039872302,0.910101009433451,30,Känozoikum,15.0
575258.527916203,5491383.99723162,130,IM,30.0,60.0,1.9,28.0,70.2,611.584848088893,8.84510184708381,307.883165038494,1.33169514894395,0.331926620168672,1.27753646502999,0.504268685048271,-0.174312080749548,-0.132247247481866,-0.0901824208336828,14023,2,7.39201039872302,0.910101009433451,30,Känozoikum,45.0
575258.527916203,5491383.99723162,130,IIrGo>Ah,80.0,100.0,1.2,36.1,62.7,611.584848088893,8.84510184708381,307.883165038494,1.33169514894395,0.331926620168672,1.27753646502999,0.504268685048271,-0.174312080749548,-0.132247247481866,-0.0901824208336828,14023,2,7.39201039872302,0.910101009433451,20,Känozoikum,90.0
575228.739357947,5491503.84923376,130,IAp,0.0,30.0,2.7,27.1,70.0,610.002799178803,8.84368813384273,310.256465023808,1.25603800598344,0.330317915324255,1.28651582350477,0.504674174105755,0.0092184401889941,0.0260389221409156,0.0428594038171618,14023,2,7.43951841637559,0.825383146179759,30,Känozoikum,15.0
575228.739357947,5491503.84923376,130,IBt,30.0,65.0,1.5,32.9,65.6,610.002799178803,8.84368813384273,310.256465023808,1.25603800598344,0.330317915324255,1.28651582350477,0.504674174105755,0.0092184401889941,0.0260389221409156,0.0428594038171618,14023,2,7.43951841637559,0.825383146179759,35,Känozoikum,47.5
575228.739357947,5491503.84923376,130,IlCv,70.0,90.0,1.8,30.6,67.6,610.002799178803,8.84368813384273,310.256465023808,1.25603800598344,0.330317915324255,1.28651582350477,0.504674174105755,0.0092184401889941,0.0260389221409156,0.0428594038171618,14023,2,7.43951841637559,0.825383146179759,20,Känozoikum,80.0
575278.981878963,5491723.92526513,130,IAp,0.0,33.0,2.6,22.3,75.0,610.266798889104,8.82675987167099,312.919371693636,0.669273993979385,0.34478025987894,1.30279814509837,0.520014035140889,0.258614382219601,0.333965619719624,0.409316862592328,14023,2,8.70996646870352,0.474620663067846,33,Känozoikum,16.5
575278.981878963,5491723.92526513,130,IBht,33.0,60.0,1.3,34.2,64.4,610.266798889104,8.82675987167099,312.919371693636,0.669273993979385,0.34478025987894,1.30279814509837,0.520014035140889,0.258614382219601,0.333965619719624,0.409316862592328,14023,2,8.70996646870352,0.474620663067846,27,Känozoikum,46.5
575278.981878963,5491723.92526513,130,IBt,65.0,75.0,1.9,31.9,66.2,610.266798889104,8.82675987167099,312.919371693636,0.669273993979385,0.34478025987894,1.30279814509837,0.520014035140889,0.258614382219601,0.333965619719624,0.409316862592328,14023,2,8.70996646870352,0.474620663067846,10,Känozoikum,70.0
575278.981878963,5491723.92526513,130,IlCv,90.0,120.0,1.0,22.5,76.5,610.266798889104,8.82675987167099,312.919371693636,0.669273993979385,0.34478025987894,1.30279814509837,0.520014035140889,0.258614382219601,0.333965619719624,0.409316862592328,14023,2,8.70996646870352,0.474620663067846,30,Känozoikum,105.0
563531.42124531,5574030.87062368,354,ISw,4.0,40.0,6.6,53.0,33.6,1057.5280010152,6.53705210106903,738.571837879572,11.6287654735909,0.315545705306439,2.45755492981357,0.613321167923074,0.20761434817801,0.305765539550698,0.403916735127214,14023,3,5.19290462638201,8.1975809411293,36,Känozoikum,22.0
563531.42124531,5574030.87062368,354,IISd,40.0,100.0,8.0,35.8,42.9,1057.5280010152,6.53705210106903,738.571837879572,11.6287654735909,0.315545705306439,2.45755492981357,0.613321167923074,0.20761434817801,0.305765539550698,0.403916735127214,14023,3,5.19290462638201,8.1975809411293,60,Känozoikum,70.0
563531.42124531,5574030.87062368,354,II iCv-Sd1,100.0,105.0,25.5,22.2,35.2,1057.5280010152,6.53705210106903,738.571837879572,11.6287654735909,0.315545705306439,2.45755492981357,0.613321167923074,0.20761434817801,0.305765539550698,0.403916735127214,14023,3,5.19290462638201,8.1975809411293,5,Känozoikum,102.5
563531.42124531,5574030.87062368,354,II iCv-Sd,105.0,120.0,8.5,32.7,44.2,1057.5280010152,6.53705210106903,738.571837879572,11.6287654735909,0.315545705306439,2.45755492981357,0.613321167923074,0.20761434817801,0.305765539550698,0.403916735127214,14023,3,5.19290462638201,8.1975809411293,15,Känozoikum,112.5
558233.578253652,5576319.93316551,353,IAhe,0.0,1.0,52.2,11.4,23.3,1042.42126378724,6.88140214118176,609.490845547192,1.37750344694415,0.381438890978446,2.39317000271884,0.666815151228744,0.425729359593985,0.514609352612501,0.603489359315817,14023,3,6.64508581284898,1.13448935810067,1,Känozoikum,0.5
558233.578253652,5576319.93316551,353,IBhs,1.0,4.0,54.3,13.0,23.5,1042.42126378724,6.88140214118176,609.490845547192,1.37750344694415,0.381438890978446,2.39317000271884,0.666815151228744,0.425729359593985,0.514609352612501,0.603489359315817,14023,3,6.64508581284898,1.13448935810067,3,Känozoikum,2.5
558233.578253652,5576319.93316551,353,IBv,4.0,35.0,49.2,13.6,24.6,1042.42126378724,6.88140214118176,609.490845547192,1.37750344694415,0.381438890978446,2.39317000271884,0.666815151228744,0.425729359593985,0.514609352612501,0.603489359315817,14023,3,6.64508581284898,1.13448935810067,31,Känozoikum,19.5
558233.578253652,5576319.93316551,353,IIilCv,35.0,90.0,49.3,11.9,28.2,1042.42126378724,6.88140214118176,609.490845547192,1.37750344694415,0.381438890978446,2.39317000271884,0.666815151228744,0.425729359593985,0.514609352612501,0.603489359315817,14023,3,6.64508581284898,1.13448935810067,55,Känozoikum,62.5
556243.796174348,5584207.77184843,353,IAhe,0.0,2.0,49.0,8.7,22.4,1029.25542523923,6.68384561539485,610.535265052248,9.86890554922154,0.343513811316289,2.69875436164017,0.687893768110103,-0.0643561364969286,-0.0468283050106882,-0.0293004691537326,14023,4,5.43337648912724,6.87491902431954,2,Känozoikum,1.0
556243.796174348,5584207.77184843,353,IBsh,2.0,4.0,40.7,12.7,25.3,1029.25542523923,6.68384561539485,610.535265052248,9.86890554922154,0.343513811316289,2.69875436164017,0.687893768110103,-0.0643561364969286,-0.0468283050106882,-0.0293004691537326,14023,4,5.43337648912724,6.87491902431954,2,Känozoikum,3.0
556243.796174348,5584207.77184843,353,IBv,4.0,40.0,40.7,13.8,23.5,1029.25542523923,6.68384561539485,610.535265052248,9.86890554922154,0.343513811316289,2.69875436164017,0.687893768110103,-0.0643561364969286,-0.0468283050106882,-0.0293004691537326,14023,4,5.43337648912724,6.87491902431954,36,Känozoikum,22.0
556243.796174348,5584207.77184843,353,IIilCv,40.0,80.0,36.4,17.0,24.7,1029.25542523923,6.68384561539485,610.535265052248,9.86890554922154,0.343513811316289,2.69875436164017,0.687893768110103,-0.0643561364969286,-0.0468283050106882,-0.0293004691537326,14023,4,5.43337648912724,6.87491902431954,40,Känozoikum,60.0
582576.570474553,5591915.69285207,353,IAp,0.0,30.0,2.9,30.3,64.3,722.89755799428,7.91046224481621,346.367902956092,1.62650393821994,0.369412817287904,1.43662033061452,0.546593826010702,0.191897105800891,0.245075680703646,0.298254241147056,14023,7,8.45480925486262,1.13473735055751,30,Känozoikum,15.0
582576.570474553,5591915.69285207,353,IBv,30.0,80.0,8.2,29.9,58.5,722.89755799428,7.91046224481621,346.367902956092,1.62650393821994,0.369412817287904,1.43662033061452,0.546593826010702,0.191897105800891,0.245075680703646,0.298254241147056,14023,7,8.45480925486262,1.13473735055751,50,Känozoikum,55.0
582576.570474553,5591915.69285207,353,IIilCv,80.0,160.0,9.8,33.4,51.4,722.89755799428,7.91046224481621,346.367902956092,1.62650393821994,0.369412817287904,1.43662033061452,0.546593826010702,0.191897105800891,0.245075680703646,0.298254241147056,14023,7,8.45480925486262,1.13473735055751,80,Känozoikum,120.0
582576.570474553,5591915.69285207,353,IIIilCv,160.0,250.0,17.9,33.7,39.0,722.89755799428,7.91046224481621,346.367902956092,1.62650393821994,0.369412817287904,1.43662033061452,0.546593826010702,0.191897105800891,0.245075680703646,0.298254241147056,14023,7,8.45480925486262,1.13473735055751,90,Känozoikum,205.0
582576.570474553,5591915.69285207,353,IVilCv,250.0,300.0,14.2,27.0,40.3,722.89755799428,7.91046224481621,346.367902956092,1.62650393821994,0.369412817287904,1.43662033061452,0.546593826010702,0.191897105800891,0.245075680703646,0.298254241147056,14023,7,8.45480925486262,1.13473735055751,50,Känozoikum,275.0
580476.727583857,5591964.88524854,353,IAh,0.0,3.0,9.9,21.3,65.6,782.776140241187,7.64646429488381,413.866390749931,2.38724800195413,0.394662043756275,1.97192791404199,0.60281253419997,-0.0770992530364963,-0.0560694561120284,-0.0350396569179016,14023,5,7.62846517653519,1.65614379465731,3,Känozoikum,1.5
580476.727583857,5591964.88524854,353,ISw-Bv,3.0,5.0,12.8,18.2,65.3,782.776140241187,7.64646429488381,413.866390749931,2.38724800195413,0.394662043756275,1.97192791404199,0.60281253419997,-0.0770992530364963,-0.0560694561120284,-0.0350396569179016,14023,5,7.62846517653519,1.65614379465731,2,Känozoikum,4.0
580476.727583857,5591964.88524854,353,IBv-Sw,5.0,30.0,8.8,29.9,57.5,782.776140241187,7.64646429488381,413.866390749931,2.38724800195413,0.394662043756275,1.97192791404199,0.60281253419997,-0.0770992530364963,-0.0560694561120284,-0.0350396569179016,14023,5,7.62846517653519,1.65614379465731,25,Känozoikum,17.5
580476.727583857,5591964.88524854,353,IISd,30.0,70.0,4.3,38.9,53.2,782.776140241187,7.64646429488381,413.866390749931,2.38724800195413,0.394662043756275,1.97192791404199,0.60281253419997,-0.0770992530364963,-0.0560694561120284,-0.0350396569179016,14023,5,7.62846517653519,1.65614379465731,40,Känozoikum,50.0
580476.727583857,5591964.88524854,353,III Sd-iCv,70.0,100.0,3.1,51.1,42.6,782.776140241187,7.64646429488381,413.866390749931,2.38724800195413,0.394662043756275,1.97192791404199,0.60281253419997,-0.0770992530364963,-0.0560694561120284,-0.0350396569179016,14023,5,7.62846517653519,1.65614379465731,30,Känozoikum,85.0
576667.702690653,5589626.13433741,354,IrAp>Ah,0.0,20.0,5.8,28.2,52.4,993.589365906249,6.55946983484676,658.085853832677,3.60998243928935,0.375062366185781,2.48759595767756,0.620420741999711,-0.194983767008504,-0.149282926429218,-0.103582087393646,14023,3,6.0490006155497,2.55708802791758,20,Känozoikum,10.0
576667.702690653,5589626.13433741,354,IAh-Bv,20.0,50.0,6.5,20.6,59.2,993.589365906249,6.55946983484676,658.085853832677,3.60998243928935,0.375062366185781,2.48759595767756,0.620420741999711,-0.194983767008504,-0.149282926429218,-0.103582087393646,14023,3,6.0490006155497,2.55708802791758,30,Känozoikum,35.0
576667.702690653,5589626.13433741,354,IISw,50.0,75.0,5.0,34.2,38.1,993.589365906249,6.55946983484676,658.085853832677,3.60998243928935,0.375062366185781,2.48759595767756,0.620420741999711,-0.194983767008504,-0.149282926429218,-0.103582087393646,14023,3,6.0490006155497,2.55708802791758,25,Känozoikum,62.5
576667.702690653,5589626.13433741,354,IIISd,75.0,100.0,19.2,23.1,53.9,993.589365906249,6.55946983484676,658.085853832677,3.60998243928935,0.375062366185781,2.48759595767756,0.620420741999711,-0.194983767008504,-0.149282926429218,-0.103582087393646,14023,3,6.0490006155497,2.55708802791758,25,Känozoikum,87.5
538718.954940397,5521355.22274651,141,IAh,0.0,3.0,2.39,13.0,83.0,868.068517738273,8.39332942604339,346.600173648288,2.12633173964902,0.364825168368529,7.60114639445301,0.716573147553102,0.0671341086083312,0.0895011219895256,0.111868135296828,14023,4,7.04370721565492,1.44373348573624,3,Känozoikum,1.5
